listing_url,name,ratings,bedroom,bed,bathroom
https://www.airbnb.com/rooms/765465780222504845,Rental unit in Sumida City ,4.76,,3,
https://www.airbnb.com/rooms/808543394358953313,Rental unit in Shinjuku City ,4.76,,3,
https://www.airbnb.com/rooms/824517353554365726,Aparthotel in Itabashi City ,4.76,,3,
https://www.airbnb.com/rooms/876939776731444009,Rental unit in Toshima City ,4.76,,3,
https://www.airbnb.com/rooms/895835668701687277,Rental unit in Sumida City ,4.76,,3,
https://www.airbnb.com/rooms/920672175599642008,Rental unit in Sumida City ,4.76,,3,
https://www.airbnb.com/rooms/929469942118827762,Rental unit in Taito City ,4.76,,3,
https://www.airbnb.com/rooms/12071858,Rental unit in Nakano-ku ,4.77,,3,
https://www.airbnb.com/rooms/32535598,Villa in Itabashi-ku ,4.77,,3,
https://www.airbnb.com/rooms/38416292,Rental unit in Taito City ,4.77,,3,
https://www.airbnb.com/rooms/38472915,Rental unit in Taito City ,4.77,,3,
https://www.airbnb.com/rooms/38854927,Rental unit in Taito City ,4.77,,3,
https://www.airbnb.com/rooms/38714508,Rental unit in Taito City ,4.77,,3,
https://www.airbnb.com/rooms/39716045,Home in 新宿区 ,4.77,,3,
https://www.airbnb.com/rooms/40213593,Home in Minato City ,4.77,,3,
https://www.airbnb.com/rooms/41385676,Rental unit in Taito-ku ,4.77,,3,
https://www.airbnb.com/rooms/42886009,Rental unit in Ota City ,4.77,,3,
https://www.airbnb.com/rooms/43729994,Home in Minato City ,4.77,,3,
https://www.airbnb.com/rooms/49426152,Hotel in Shinjuku City ,4.77,,3,
https://www.airbnb.com/rooms/51849214,Rental unit in Ota City ,4.77,,3,
https://www.airbnb.com/rooms/51904065,Condo in Sumida City ,4.77,,3,
https://www.airbnb.com/rooms/814879171488805267,Home in Taito City ,4.77,,3,
https://www.airbnb.com/rooms/920663812280642977,Rental unit in Sumida City ,4.77,,3,
https://www.airbnb.com/rooms/12117412,Rental unit in 港区 ,4.78,,3,
https://www.airbnb.com/rooms/22457407,Home in Nakano-ku ,4.78,,3,
https://www.airbnb.com/rooms/25377337,Boutique hotel in 中央区 ,4.78,,3,
https://www.airbnb.com/rooms/24841346,Rental unit in Shinjuku City ,4.78,,3,
https://www.airbnb.com/rooms/30682554,Home in Sumida-ku ,4.78,,3,
https://www.airbnb.com/rooms/31001437,Rental unit in Taitō-ku ,4.78,,3,
https://www.airbnb.com/rooms/37956536,Rental unit in Minato City ,4.78,,3,
https://www.airbnb.com/rooms/38733282,Home in Ota City ,4.78,,3,
https://www.airbnb.com/rooms/40045078,Serviced apartment in Minato City ,4.78,,3,
https://www.airbnb.com/rooms/42057707,Rental unit in Taito City ,4.78,,3,
https://www.airbnb.com/rooms/45427210,Rental unit in Shibuya City ,4.78,,3,
https://www.airbnb.com/rooms/47319422,Rental unit in Taito City ,4.78,,3,
https://www.airbnb.com/rooms/49507715,Aparthotel in Taito City ,4.78,,3,
https://www.airbnb.com/rooms/814862126221383790,Home in Taito City ,4.78,,3,
https://www.airbnb.com/rooms/850439647888006895,Home in Arakawa City ,4.78,,3,
https://www.airbnb.com/rooms/856023993061512493,Rental unit in Bunkyo City ,4.78,,3,
https://www.airbnb.com/rooms/913661678207017093,Rental unit in Taito City ,4.78,,3,
https://www.airbnb.com/rooms/932622704714393396,Rental unit in Itabashi City ,4.78,,3,
https://www.airbnb.com/rooms/935399171391718350,Rental unit in Taito City ,4.78,,3,
https://www.airbnb.com/rooms/954103635221462684,Hotel in Taito-ku ,4.78,,3,
https://www.airbnb.com/rooms/954485818455000048,Home in Toshima City ,4.78,,3,
https://www.airbnb.com/rooms/1001785622485295567,Rental unit in Chuo City ,4.78,,3,
https://www.airbnb.com/rooms/11849761,Rental unit in Edogawa-ku ,4.79,,3,
https://www.airbnb.com/rooms/12117110,Rental unit in 港区 ,4.79,,3,
https://www.airbnb.com/rooms/14022645,Home in 港区 ,4.79,,3,
https://www.airbnb.com/rooms/15424034,Home in Shinjuku-ku ,4.79,,3,
https://www.airbnb.com/rooms/15120511,Condo in 東京都 ,4.79,,3,
https://www.airbnb.com/rooms/26959990,Home in Hino-shi ,4.79,,3,
"https://www.airbnb.com/rooms/27996329,""Rental unit in Ishiwara, Sumida-ku "",4.79,,3,"
https://www.airbnb.com/rooms/31843677,Rental unit in Shibuya-ku ,4.79,,3,
https://www.airbnb.com/rooms/32822813,Rental unit in 足立区 ,4.79,,3,
https://www.airbnb.com/rooms/34086380,Condo in Taito City ,4.79,,3,
https://www.airbnb.com/rooms/33812078,Rental unit in Chiyoda City ,4.79,,3,
https://www.airbnb.com/rooms/34695213,Rental unit in Minato City ,4.79,,3,
https://www.airbnb.com/rooms/38397144,Rental unit in Taito City ,4.79,,3,
https://www.airbnb.com/rooms/38470552,Rental unit in Taito City ,4.79,,3,
https://www.airbnb.com/rooms/39469641,Boutique hotel in Katsushika City ,4.79,,3,
https://www.airbnb.com/rooms/40331322,Serviced apartment in Minato City ,4.79,,3,
https://www.airbnb.com/rooms/41445375,Rental unit in Ota City ,4.79,,3,
https://www.airbnb.com/rooms/41965379,Rental unit in Shibuya City ,4.79,,3,
https://www.airbnb.com/rooms/44637266,Boutique hotel in 新宿区 ,4.79,,3,
https://www.airbnb.com/rooms/50058894,Aparthotel in Sumida City ,4.79,,3,
https://www.airbnb.com/rooms/559050297934037944,Aparthotel in Arakawa City ,4.79,,3,
https://www.airbnb.com/rooms/890104755163370262,Home in Suginami-ku ,4.79,,3,
https://www.airbnb.com/rooms/921851221849870146,Rental unit in Sumida City ,4.79,,3,
https://www.airbnb.com/rooms/924423486841077465,Rental unit in Shibuya City ,4.79,,3,
https://www.airbnb.com/rooms/972836122721087537,Rental unit in Shinjuku City ,4.79,,3,
https://www.airbnb.com/rooms/17320863,Rental unit in Nakano-ku ,4.8,,3,
https://www.airbnb.com/rooms/21552292,Rental unit in Taitō-ku ,4.8,,3,
https://www.airbnb.com/rooms/26013781,Villa in 墨田区 ,4.8,,3,
https://www.airbnb.com/rooms/26753273,Rental unit in Nakano-ku ,4.8,,3,
https://www.airbnb.com/rooms/28556189,Home in Chōfu-shi ,4.8,,3,
https://www.airbnb.com/rooms/31027507,Rental unit in Suginami ,4.8,,3,
https://www.airbnb.com/rooms/31448532,Boutique hotel in Shinjuku-ku ,4.8,,3,
https://www.airbnb.com/rooms/33624805,Rental unit in Shinjuku City ,4.8,,3,
https://www.airbnb.com/rooms/38471798,Rental unit in Taito City ,4.8,,3,
https://www.airbnb.com/rooms/42162240,Home in Toshima City ,4.8,,3,
https://www.airbnb.com/rooms/43154553,Home in Taito City ,4.8,,3,
https://www.airbnb.com/rooms/46998657,Hotel in Bunkyo City ,4.8,,3,
https://www.airbnb.com/rooms/46457899,Home in Nakano City ,4.8,,3,
https://www.airbnb.com/rooms/51511244,Condo in Shinjuku City ,4.8,,3,
https://www.airbnb.com/rooms/52740055,Home in Edogawa City ,4.8,,3,
https://www.airbnb.com/rooms/53436852,Hotel in Taito City ,4.8,,3,
https://www.airbnb.com/rooms/54332937,Rental unit in Sumida City ,4.8,,3,
https://www.airbnb.com/rooms/555602989572863903,Rental unit in Toshima City ,4.8,,3,
https://www.airbnb.com/rooms/757596670318963137,Serviced apartment in Chiyoda City ,4.8,,3,
https://www.airbnb.com/rooms/766174846978875136,Rental unit in Shinjuku City ,4.8,,3,
https://www.airbnb.com/rooms/833724466977218193,Rental unit in Toshima City ,4.8,,3,
https://www.airbnb.com/rooms/932904666446906265,Rental unit in Ota City ,4.8,,3,
https://www.airbnb.com/rooms/938821822855795217,Rental unit in Ota City ,4.8,,3,
https://www.airbnb.com/rooms/954808309717859662,Rental unit in Sumida City ,4.8,,3,
https://www.airbnb.com/rooms/957169839399211902,Home in Toshima City ,4.8,,3,
https://www.airbnb.com/rooms/960015676633891548,Home in Itabashi City ,4.8,,3,
https://www.airbnb.com/rooms/958422400224110703,Home in Ota City ,4.8,,3,
https://www.airbnb.com/rooms/967859420293657309,Home in Sumida City ,4.8,,3,
https://www.airbnb.com/rooms/968315958819621082,Rental unit in Sumida City ,4.8,,3,
https://www.airbnb.com/rooms/983623332297300412,Home in Koto City ,4.8,,3,
https://www.airbnb.com/rooms/1020940548259083385,Rental unit in Sumida City ,4.8,,3,
https://www.airbnb.com/rooms/3956263,Tiny home in Shibuya ,4.81,,3,
https://www.airbnb.com/rooms/12117339,Rental unit in 港区 ,4.81,,3,
https://www.airbnb.com/rooms/12137847,Rental unit in Shinjuku-ku ,4.81,,3,
https://www.airbnb.com/rooms/19834092,Rental unit in Kita-ku ,4.81,,3,
https://www.airbnb.com/rooms/24842158,Condo in Shinjuku City ,4.81,,3,
https://www.airbnb.com/rooms/29600983,Rental unit in Toshima ,4.81,,3,
https://www.airbnb.com/rooms/30677573,Home in Sumida-ku ,4.81,,3,
https://www.airbnb.com/rooms/32477979,Rental unit in Shinjuku-ku ,4.81,,3,
https://www.airbnb.com/rooms/38469618,Rental unit in Taito City ,4.81,,3,
https://www.airbnb.com/rooms/40093874,Home in Taito City ,4.81,,3,
https://www.airbnb.com/rooms/41444730,Rental unit in Ota City ,4.81,,3,
https://www.airbnb.com/rooms/41460328,Home in 北区 ,4.81,,3,
https://www.airbnb.com/rooms/41035854,Rental unit in Katsushika City ,4.81,,3,
https://www.airbnb.com/rooms/41054689,Hotel in 台東区 ,4.81,,3,
https://www.airbnb.com/rooms/41781015,Home in Itabashi City ,4.81,,3,
https://www.airbnb.com/rooms/43628861,Rental unit in Minato-ku ,4.81,,3,
https://www.airbnb.com/rooms/45080622,Rental unit in Shibuya City ,4.81,,3,
https://www.airbnb.com/rooms/44617700,Villa in Toshima City ,4.81,,3,
https://www.airbnb.com/rooms/45209921,Rental unit in Shinagawa City ,4.81,,3,
https://www.airbnb.com/rooms/45960422,Rental unit in Musashino ,4.81,,3,
https://www.airbnb.com/rooms/45486861,Home in Taito City ,4.81,,3,
https://www.airbnb.com/rooms/47117220,Villa in Taito City ,4.81,,3,
https://www.airbnb.com/rooms/51491275,Rental unit in Taito City ,4.81,,3,
https://www.airbnb.com/rooms/53907593,Rental unit in Ota City ,4.81,,3,
https://www.airbnb.com/rooms/674271723038651923,Aparthotel in Edogawa City ,4.81,,3,
https://www.airbnb.com/rooms/722459993612809607,Hotel in Shinagawa City ,4.81,,3,
https://www.airbnb.com/rooms/761977557884053726,Rental unit in Sumida City ,4.81,,3,
https://www.airbnb.com/rooms/839942250790253691,Rental unit in Sumida City ,4.81,,3,
https://www.airbnb.com/rooms/859758688073710831,Rental unit in Shinjuku City ,4.81,,3,
https://www.airbnb.com/rooms/867029730184476772,Rental unit in Shibuya City ,4.81,,3,
https://www.airbnb.com/rooms/893806375885075346,Rental unit in Shibuya City ,4.81,,3,
https://www.airbnb.com/rooms/924515973629159043,Rental unit in Sumida City ,4.81,,3,
https://www.airbnb.com/rooms/965164957367691538,Rental unit in Shinjuku City ,4.81,,3,
https://www.airbnb.com/rooms/9676049,Rental unit in Shibuya-ku ,4.82,,3,
https://www.airbnb.com/rooms/15544537,Rental unit in Chuo-ku ,4.82,,3,
https://www.airbnb.com/rooms/19188658,Condo in 新宿区 ,4.82,,3,
https://www.airbnb.com/rooms/21520020,Rental unit in Arakawa-ku ,4.82,,3,
https://www.airbnb.com/rooms/26579007,Home in 調布市 ,4.82,,3,
https://www.airbnb.com/rooms/29445649,Rental unit in Shinjuku-ku ,4.82,,3,
https://www.airbnb.com/rooms/31654095,Home in Shinjuku-ku ,4.82,,3,
https://www.airbnb.com/rooms/32476225,Rental unit in 中野区 ,4.82,,3,
https://www.airbnb.com/rooms/32585624,Rental unit in Toshima-ku ,4.82,,3,
https://www.airbnb.com/rooms/37899494,Rental unit in Taito City ,4.82,,3,
https://www.airbnb.com/rooms/38838175,Rental unit in Taito City ,4.82,,3,
https://www.airbnb.com/rooms/39957447,Serviced apartment in Minato City ,4.82,,3,
https://www.airbnb.com/rooms/40549866,Home in 墨田区 ,4.82,,3,
https://www.airbnb.com/rooms/43303490,Rental unit in Katsushika City ,4.82,,3,
https://www.airbnb.com/rooms/49084102,Serviced apartment in Edogawa City ,4.82,,3,
https://www.airbnb.com/rooms/52375918,Hostel in Taito City ,4.82,,3,
https://www.airbnb.com/rooms/53615157,Rental unit in Shinjuku City ,4.82,,3,
https://www.airbnb.com/rooms/658157619198664961,Rental unit in Minato City ,4.82,,3,
https://www.airbnb.com/rooms/885092773966349221,Rental unit in Taito City ,4.82,,3,
https://www.airbnb.com/rooms/969198716071515912,Rental unit in Shibuya City ,4.82,,3,
https://www.airbnb.com/rooms/985118395946350579,Rental unit in Shinjuku City ,4.82,,3,
https://www.airbnb.com/rooms/990272607446115113,Rental unit in Nakano-Ku ,4.82,,3,
https://www.airbnb.com/rooms/1014225465735539688,Home in Sumida City ,4.82,,3,
https://www.airbnb.com/rooms/7227038,Rental unit in Minato-ku ,4.83,,3,
https://www.airbnb.com/rooms/18456254,Rental unit in Taitō-ku ,4.83,,3,
https://www.airbnb.com/rooms/22960531,Rental unit in Ota-ku ,4.83,,3,
https://www.airbnb.com/rooms/28428657,Rental unit in 渋谷区 ,4.83,,3,
https://www.airbnb.com/rooms/31600879,Home in Suginami-ku ,4.83,,3,
https://www.airbnb.com/rooms/37685005,Rental unit in Minato City ,4.83,,3,
https://www.airbnb.com/rooms/38442683,Rental unit in Shinagawa City ,4.83,,3,
"https://www.airbnb.com/rooms/39187364,""Home in Ota-ku, "",4.83,,3,"
https://www.airbnb.com/rooms/39956217,Serviced apartment in Minato City ,4.83,,3,
https://www.airbnb.com/rooms/41385670,Rental unit in Taito City ,4.83,,3,
https://www.airbnb.com/rooms/40955599,Rental unit in Shinjuku City ,4.83,,3,
https://www.airbnb.com/rooms/41440171,Rental unit in Taito City ,4.83,,3,
https://www.airbnb.com/rooms/41649683,Rental unit in Ota City ,4.83,,3,
https://www.airbnb.com/rooms/43082593,Rental unit in Sumida City ,4.83,,3,
https://www.airbnb.com/rooms/43153296,Boutique hotel in 港区 ,4.83,,3,
https://www.airbnb.com/rooms/43539222,Rental unit in 世田谷区 ,4.83,,3,
https://www.airbnb.com/rooms/45080799,Rental unit in Shibuya City ,4.83,,3,
https://www.airbnb.com/rooms/50039386,Aparthotel in Taito City ,4.83,,3,
https://www.airbnb.com/rooms/50878975,Rental unit in Nakano City ,4.83,,3,
https://www.airbnb.com/rooms/515720473654257775,Rental unit in Shinjuku City ,4.83,,3,
https://www.airbnb.com/rooms/559025771249563787,Aparthotel in Arakawa City ,4.83,,3,
https://www.airbnb.com/rooms/623574383202375541,Aparthotel in Taito City ,4.83,,3,
https://www.airbnb.com/rooms/761986125085794017,Rental unit in Sumida City ,4.83,,3,
"https://www.airbnb.com/rooms/841674586201829023,""Rental unit in  Itabashi, Itabashi-Ku "",4.83,,3,"
https://www.airbnb.com/rooms/848883735550605406,Rental unit in Toshima City ,4.83,,3,
https://www.airbnb.com/rooms/873754215025870460,Cottage in Komae ,4.83,,3,
https://www.airbnb.com/rooms/903165033867693472,Rental unit in Setagaya City ,4.83,,3,
https://www.airbnb.com/rooms/918535105666493199,Home in Ota City ,4.83,,3,
https://www.airbnb.com/rooms/919457718126960038,Serviced apartment in Bunkyo City ,4.83,,3,
https://www.airbnb.com/rooms/938211614399045806,Home in Toshima City ,4.83,,3,
https://www.airbnb.com/rooms/943922729710636822,Rental unit in Minato City ,4.83,,3,
https://www.airbnb.com/rooms/975861685750041456,Rental unit in Minato City ,4.83,,3,
https://www.airbnb.com/rooms/1003323625074125048,Rental unit in Shinagawa City ,4.83,,3,
https://www.airbnb.com/rooms/10147648,Rental unit in Shinjuku-ku ,4.84,,3,
https://www.airbnb.com/rooms/8618595,Rental unit in Shibuya ,4.84,,3,
https://www.airbnb.com/rooms/15568640,Home in Ōta-ku ,4.84,,3,
https://www.airbnb.com/rooms/19043949,Loft in Sumida ,4.84,,3,
https://www.airbnb.com/rooms/20713179,Rental unit in Nakano-ku ,4.84,,3,
https://www.airbnb.com/rooms/23291181,Rental unit in 新宿区 ,4.84,,3,
https://www.airbnb.com/rooms/30998696,Condo in Shinjuku-ku ,4.84,,3,
https://www.airbnb.com/rooms/31762689,Rental unit in Shinjuku-ku ,4.84,,3,
https://www.airbnb.com/rooms/31989112,Home in Kokubunji-shi higashikoigakubo ,4.84,,3,
https://www.airbnb.com/rooms/33381193,Home in Edogawa City ,4.84,,3,
https://www.airbnb.com/rooms/39958429,Serviced apartment in Minato-ku ,4.84,,3,
https://www.airbnb.com/rooms/49084258,Serviced apartment in Edogawa City ,4.84,,3,
https://www.airbnb.com/rooms/643881496294310440,Rental unit in Bunkyo City ,4.84,,3,
https://www.airbnb.com/rooms/736534827808255207,Home in Shinjuku City ,4.84,,3,
https://www.airbnb.com/rooms/857668882437641471,Rental unit in Toshima City ,4.84,,3,
https://www.airbnb.com/rooms/920632248262296852,Rental unit in Sumida City ,4.84,,3,
https://www.airbnb.com/rooms/19466493,Rental unit in Nakano-ku ,4.85,,3,
https://www.airbnb.com/rooms/26681306,Rental unit in 杉並区 ,4.85,,3,
https://www.airbnb.com/rooms/32873571,Rental unit in Toshima-ku ,4.85,,3,
https://www.airbnb.com/rooms/38306894,Rental unit in Shinjuku City ,4.85,,3,
https://www.airbnb.com/rooms/40446615,Rental unit in Setagaya City ,4.85,,3,
https://www.airbnb.com/rooms/40574655,Aparthotel in Chuo City ,4.85,,3,
"https://www.airbnb.com/rooms/41696300,""Rental unit in Ota-Ku, "",4.85,,3,"
https://www.airbnb.com/rooms/43017629,Rental unit in Kita City ,4.85,,3,
https://www.airbnb.com/rooms/50325642,Condo in Sumida City ,4.85,,3,
https://www.airbnb.com/rooms/562680966955271166,Rental unit in Sumida City ,4.85,,3,
https://www.airbnb.com/rooms/719827024531036546,Rental unit in Koto City ,4.85,,3,
https://www.airbnb.com/rooms/772205657640015750,Rental unit in Sumida City ,4.85,,3,
https://www.airbnb.com/rooms/897469609155701737,Rental unit in Shibuya City ,4.85,,3,
https://www.airbnb.com/rooms/969028523483488662,Rental unit in Sumida City ,4.85,,3,
https://www.airbnb.com/rooms/14015855,Rental unit in Suginami-ku ,4.86,,3,
https://www.airbnb.com/rooms/17719571,Rental unit in Shinjuku-ku ,4.86,,3,
https://www.airbnb.com/rooms/30948796,Rental unit in Setagaya-ku ,4.86,,3,
https://www.airbnb.com/rooms/31992438,Home in 墨田区 ,4.86,,3,
https://www.airbnb.com/rooms/32243193,Loft in Shibuya-ku ,4.86,,3,
https://www.airbnb.com/rooms/33105857,Home in Shinjuku City ,4.86,,3,
https://www.airbnb.com/rooms/39345995,Serviced apartment in Minato City ,4.86,,3,
https://www.airbnb.com/rooms/40127743,Rental unit in Kita City ,4.86,,3,
https://www.airbnb.com/rooms/41696446,Rental unit in Ota city ,4.86,,3,
https://www.airbnb.com/rooms/43049621,Rental unit in Sumida City ,4.86,,3,
https://www.airbnb.com/rooms/43470861,Rental unit in Chuo City ,4.86,,3,
https://www.airbnb.com/rooms/43471731,Rental unit in taito city ,4.86,,3,
https://www.airbnb.com/rooms/43980891,Rental unit in Sumida City ,4.86,,3,
https://www.airbnb.com/rooms/49846008,Rental unit in Toshima City ,4.86,,3,
https://www.airbnb.com/rooms/51830557,Hotel in Taito City ,4.86,,3,
https://www.airbnb.com/rooms/661279458371877995,Rental unit in Toshima City ,4.86,,3,
https://www.airbnb.com/rooms/730000438223904033,Villa in Toshima City ,4.86,,3,
https://www.airbnb.com/rooms/851852197875953194,Home in Taito City ,4.86,,3,
https://www.airbnb.com/rooms/854895587055923222,Rental unit in Sumida City ,4.86,,3,
https://www.airbnb.com/rooms/873071502893586556,Rental unit in Nakano City ,4.86,,3,
https://www.airbnb.com/rooms/887894880368649252,Rental unit in Japan ,4.86,,3,
https://www.airbnb.com/rooms/892483468987764424,Rental unit in Shinjuku City ,4.86,,3,
https://www.airbnb.com/rooms/896769492245051583,Home in Bunkyo City ,4.86,,3,
https://www.airbnb.com/rooms/901124333235432934,Rental unit in Minato City ,4.86,,3,
https://www.airbnb.com/rooms/904820246529185735,Rental unit in Shinjuku City ,4.86,,3,
https://www.airbnb.com/rooms/910050720540605243,ryokan in Taito City ,4.86,,3,
https://www.airbnb.com/rooms/933740038927059710,Rental unit in Taito City ,4.86,,3,
https://www.airbnb.com/rooms/958933470662500647,Rental unit in Meguro City ,4.86,,3,
https://www.airbnb.com/rooms/975654245036347427,Rental unit in Taito City ,4.86,,3,
https://www.airbnb.com/rooms/985062048935152759,Rental unit in Shinagawa City ,4.86,,3,
https://www.airbnb.com/rooms/988674136011086528,Rental unit in Setagaya City ,4.86,,3,
https://www.airbnb.com/rooms/26500988,Hut in 台東区 ,4.87,,3,
https://www.airbnb.com/rooms/30405918,Hut in Nakano-ku ,4.87,,3,
https://www.airbnb.com/rooms/30804870,Rental unit in Arakawa-ku ,4.87,,3,
https://www.airbnb.com/rooms/36505700,Aparthotel in Nerima-ku ,4.87,,3,
https://www.airbnb.com/rooms/42904805,Rental unit in Sumida City ,4.87,,3,
https://www.airbnb.com/rooms/45079961,Rental unit in Shibuya City ,4.87,,3,
https://www.airbnb.com/rooms/50330417,Condo in Sumida City ,4.87,,3,
https://www.airbnb.com/rooms/662018531514809702,Rental unit in Shinjuku City ,4.87,,3,
https://www.airbnb.com/rooms/674286290711479883,Aparthotel in Edogawa City ,4.87,,3,
https://www.airbnb.com/rooms/806296674251723081,Rental unit in Toshima City ,4.87,,3,
https://www.airbnb.com/rooms/846061844403939186,Rental unit in Chuo City ,4.87,,3,
https://www.airbnb.com/rooms/868629734614210080,Rental unit in Toshima City ,4.87,,3,
https://www.airbnb.com/rooms/910464710753173188,Rental unit in Shinjuku City ,4.87,,3,
https://www.airbnb.com/rooms/922002339729926767,Rental unit in Edogawa City ,4.87,,3,
https://www.airbnb.com/rooms/922913056268701314,Rental unit in Minato City ,4.87,,3,
https://www.airbnb.com/rooms/10459659,Rental unit in Shibuya-ku ,4.88,,3,
https://www.airbnb.com/rooms/21520051,Rental unit in Toshima-ku ,4.88,,3,
https://www.airbnb.com/rooms/23364621,Rental unit in Shibuya City ,4.88,,3,
https://www.airbnb.com/rooms/32674158,Villa in 豊島区 ,4.88,,3,
https://www.airbnb.com/rooms/36362705,Aparthotel in Nerima-ku ,4.88,,3,
https://www.airbnb.com/rooms/36490164,Aparthotel in Nerima-ku ,4.88,,3,
https://www.airbnb.com/rooms/36717963,Rental unit in Toshima City ,4.88,,3,
https://www.airbnb.com/rooms/41036007,Rental unit in Katsushika City ,4.88,,3,
https://www.airbnb.com/rooms/43077102,Rental unit in Sumida City ,4.88,,3,
https://www.airbnb.com/rooms/45776592,Rental unit in Ota City ,4.88,,3,
https://www.airbnb.com/rooms/48426563,Rental unit in Sumida City ,4.88,,3,
https://www.airbnb.com/rooms/49080240,Aparthotel in Taito City ,4.88,,3,
https://www.airbnb.com/rooms/50037886,Aparthotel in Taito City ,4.88,,3,
https://www.airbnb.com/rooms/624300853432828326,Aparthotel in Arakawa City ,4.88,,3,
https://www.airbnb.com/rooms/815578376335039797,Home in Nakano City ,4.88,,3,
https://www.airbnb.com/rooms/820676666254729488,Rental unit in Toshima City ,4.88,,3,
https://www.airbnb.com/rooms/861192687269539802,Rental unit in Nakano City ,4.88,,3,
https://www.airbnb.com/rooms/861192913696525379,Rental unit in Ota City ,4.88,,3,
https://www.airbnb.com/rooms/862878827199340068,Home in Taito City ,4.88,,3,
https://www.airbnb.com/rooms/886620294258323387,Rental unit in Minato City ,4.88,,3,
https://www.airbnb.com/rooms/920543214146375564,Rental unit in Sumida City ,4.88,,3,
https://www.airbnb.com/rooms/917530606886516306,Rental unit in Sumida City ,4.88,,3,
https://www.airbnb.com/rooms/925085965449958904,Rental unit in Shibuya City ,4.88,,3,
https://www.airbnb.com/rooms/933772411889147287,Rental unit in Taito City ,4.88,,3,
https://www.airbnb.com/rooms/1003957040007608085,Home in Shinjuku City ,4.88,,3,
https://www.airbnb.com/rooms/9739745,Rental unit in Shinagawa-ku ,4.89,,3,
https://www.airbnb.com/rooms/13384484,Home in Katsushika City ,4.89,,3,
https://www.airbnb.com/rooms/19518081,Rental unit in Nakano-ku ,4.89,,3,
https://www.airbnb.com/rooms/20712990,Rental unit in Nakano-ku ,4.89,,3,
https://www.airbnb.com/rooms/21519997,Rental unit in Toshima-ku ,4.89,,3,
https://www.airbnb.com/rooms/26762372,Rental unit in Nakano-ku ,4.89,,3,
https://www.airbnb.com/rooms/27894211,Rental unit in Shinagawa-ku ,4.89,,3,
https://www.airbnb.com/rooms/28884829,Rental unit in 板橋区 ,4.89,,3,
https://www.airbnb.com/rooms/37333865,Home in Shinjuku-ku ,4.89,,3,
https://www.airbnb.com/rooms/39764989,Rental unit in Sumida City ,4.89,,3,
https://www.airbnb.com/rooms/40495086,Rental unit in 北区 ,4.89,,3,
https://www.airbnb.com/rooms/41067362,Rental unit in Toshima City ,4.89,,3,
https://www.airbnb.com/rooms/42994570,Rental unit in Sumida City ,4.89,,3,
https://www.airbnb.com/rooms/808385995628949902,Home in Katsushika City ,4.89,,3,
https://www.airbnb.com/rooms/873465008106135673,Rental unit in Shinjuku City ,4.89,,3,
https://www.airbnb.com/rooms/912728434883185620,Rental unit in Taito City ,4.89,,3,
https://www.airbnb.com/rooms/913660262216995906,Rental unit in Shinjuku City ,4.89,,3,
https://www.airbnb.com/rooms/920639744588060907,Rental unit in Sumida City ,4.89,,3,
https://www.airbnb.com/rooms/6785470,Rental unit in Kodaira-shi ,4.9,,3,
https://www.airbnb.com/rooms/14170859,Home in Toshima City ,4.9,,3,
https://www.airbnb.com/rooms/19850273,Home in Toshima-ku ,4.9,,3,
https://www.airbnb.com/rooms/20924868,Rental unit in Shibuya-ku ,4.9,,3,
https://www.airbnb.com/rooms/21519520,Home in Toshima-ku ,4.9,,3,
https://www.airbnb.com/rooms/24816649,Hostel in Arakawa-ku ,4.9,,3,
https://www.airbnb.com/rooms/26621994,Home in Kita-ku ,4.9,,3,
https://www.airbnb.com/rooms/30326048,Home in 世田谷区 ,4.9,,3,
https://www.airbnb.com/rooms/33089861,Condo in Toshima ,4.9,,3,
https://www.airbnb.com/rooms/36486317,Aparthotel in Nerima-ku ,4.9,,3,
https://www.airbnb.com/rooms/39958799,Serviced apartment in Minato-ku ,4.9,,3,
https://www.airbnb.com/rooms/42881413,Rental unit in Setagaya-ku ,4.9,,3,
https://www.airbnb.com/rooms/44090439,Hotel in Shinjuku City ,4.9,,3,
https://www.airbnb.com/rooms/47959166,Rental unit in Sumida City ,4.9,,3,
https://www.airbnb.com/rooms/48774843,Home in Nakano City ,4.9,,3,
https://www.airbnb.com/rooms/54187323,Rental unit in Ota City ,4.9,,3,
https://www.airbnb.com/rooms/649001789310672003,Home in Shinjuku City ,4.9,,3,
https://www.airbnb.com/rooms/643836577960868228,Rental unit in Shinjuku City ,4.9,,3,
https://www.airbnb.com/rooms/773049674327667304,Serviced apartment in Ota City ,4.9,,3,
https://www.airbnb.com/rooms/768653379547180288,Home in Sumida City ,4.9,,3,
https://www.airbnb.com/rooms/777360946847379400,Rental unit in Taito City ,4.9,,3,
https://www.airbnb.com/rooms/783898335737373190,Rental unit in Shibuya City ,4.9,,3,
https://www.airbnb.com/rooms/806352890919656136,Rental unit in Shinjuku City ,4.9,,3,
https://www.airbnb.com/rooms/864017818140516613,Rental unit in Shibuya City ,4.9,,3,
https://www.airbnb.com/rooms/912773003224015151,Rental unit in Sumida City ,4.9,,3,
https://www.airbnb.com/rooms/913221507265343381,Rental unit in Toshima City ,4.9,,3,
https://www.airbnb.com/rooms/914059347100196031,Rental unit in Taito City ,4.9,,3,
https://www.airbnb.com/rooms/920677428703728717,Rental unit in Sumida City ,4.9,,3,
